name,countries,regions,localities,status,has_downhill,has_nordic,downhill_distance_km,nordic_distance_km,vertical_m,min_elevation_m,max_elevation_m,lift_count,surface_lifts_count,run_convention,wikidata_id,websites,openskimap,id,geometry,lat,lng,sources
,Canada,Ontario,Ottawa,operating,no,yes,,12,17,56,74,,,north_america,,,https://openskimap.org/?obj=f50453af-225a-4eed-8cfe-b606fbde9596,f50453af-225a-4eed-8cfe-b606fbde9596,Point,45.410156,-75.667564,
Muskegon Luge Adventure Sports Complex,United States,Michigan,Laketon,operating,no,yes,,11,29,186,215,,,north_america,,https://msports.org/,https://openskimap.org/?obj=f508123e15825f8095e7708bec0ee61cab806282,f508123e15825f8095e7708bec0ee61cab806282,Point,43.259851,-86.349905,https://www.openstreetmap.org/relation/18559401
Dutchess,United States,New York,Fishkill,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=f50fcd5850cba3b215dd1e0d182c89489fdc1ec1,f50fcd5850cba3b215dd1e0d182c89489fdc1ec1,Point,41.494564,-73.954983,https://www.skimap.org/SkiAreas/view/12779
Stowe Mountain Resort,United States,Vermont,"Cambridge;Stowe",operating,yes,yes,67,,712,397,1109,12,2,north_america,Q7620695,https://www.stowe.com,https://openskimap.org/?obj=f511535c529ee4710b2165d57a2370731c890ca7,f511535c529ee4710b2165d57a2370731c890ca7,Polygon,44.530360,-72.788162,https://www.openstreetmap.org/way/620836496 https://www.skimap.org/SkiAreas/view/212
,Norway,Nordland,,operating,no,yes,,3,255,533,788,,,europe,,,https://openskimap.org/?obj=f517425d-8002-4241-b627-5f351a159201,f517425d-8002-4241-b627-5f351a159201,Point,65.579945,14.329818,
Funäsdalen,Sweden,Jamtland,,operating,yes,yes,10,,317,625,942,5,3,europe,,,https://openskimap.org/?obj=f51b8275293975e78ac3338a0deb9866a4a2d98c,f51b8275293975e78ac3338a0deb9866a4a2d98c,Polygon,62.550256,12.549335,https://www.openstreetmap.org/way/1248906213 https://www.skimap.org/SkiAreas/view/2008
,Canada,Ontario,,operating,no,yes,,8,48,359,408,,,north_america,,,https://openskimap.org/?obj=f51ed1af-66df-41aa-bf9b-4c493de3467e,f51ed1af-66df-41aa-bf9b-4c493de3467e,Point,46.626187,-81.466457,
Mezivodí,Czechia,Moravian-Silesian,,operating,yes,no,1,,108,612,720,2,2,europe,,https://www.skimezivodi.cz/,https://openskimap.org/?obj=f51f15c7e5e90204c33c6da9626b5835eb9aac20,f51f15c7e5e90204c33c6da9626b5835eb9aac20,Point,49.424348,18.403502,https://www.openstreetmap.org/relation/17584987 https://www.skimap.org/SkiAreas/view/14183
Nelson Nordic,Canada,British Columbia,,operating,yes,yes,,28,341,886,1227,,,north_america,,https://www.nelsonnordicski.ca/,https://openskimap.org/?obj=f5226d3ccf70e5d304474d08c7fe64530dd8da01,f5226d3ccf70e5d304474d08c7fe64530dd8da01,Point,49.404746,-117.204208,https://www.skimap.org/SkiAreas/view/2271
"津黒高原スキー場, Ski & Board Resort Tsuguro Kogen",Japan,Okayama Prefecture,,operating,yes,no,1,,102,613,716,2,1,japan,,,https://openskimap.org/?obj=f52838d2a2c3c83f0d7e86779d63557b2eb47805,f52838d2a2c3c83f0d7e86779d63557b2eb47805,Polygon,35.256532,133.797537,https://www.openstreetmap.org/way/1201629598 https://www.skimap.org/SkiAreas/view/3621
,Russia,Novgorod,Okulovka,operating,no,yes,,5,28,165,192,,,europe,,,https://openskimap.org/?obj=f52b6f7b-4d1c-43e3-9845-ccf611b5fda5,f52b6f7b-4d1c-43e3-9845-ccf611b5fda5,Point,58.409353,33.330809,
Llessui,Spain,Lleida,,abandoned,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=f52b861f96e83c2cfffac55b7be6774ef2238d51,f52b861f96e83c2cfffac55b7be6774ef2238d51,Point,42.443320,1.036659,https://www.skimap.org/SkiAreas/view/12889
Spieljoch - Fügen,Austria,Tyrol,Fügen,operating,yes,no,16,,1409,640,2049,11,6,europe,,https://www.spieljochbahn.at/,https://openskimap.org/?obj=f5332cdc7d54f27d5cfeb3d3d1bb0d1f8b4b660e,f5332cdc7d54f27d5cfeb3d3d1bb0d1f8b4b660e,Polygon,47.330926,11.813412,https://www.openstreetmap.org/way/585748317
Alpe Teglio,Italy,Sondrio,,operating,yes,no,8,,823,1659,2482,3,2,europe,,https://alpeteglio.com/,https://openskimap.org/?obj=f534d751975c08efee1b98fe379351cab1f1abd2,f534d751975c08efee1b98fe379351cab1f1abd2,Polygon,46.200526,10.044875,https://www.openstreetmap.org/way/601116096 https://www.skimap.org/SkiAreas/view/4427
A venir,Canada,Quebec,Sainte-Brigitte-de-Laval,operating,yes,no,1,,212,229,441,,,north_america,,,https://openskimap.org/?obj=f53d73a2ef7a767594be57e97382caa6f92080a1,f53d73a2ef7a767594be57e97382caa6f92080a1,Polygon,46.990982,-71.185229,https://www.openstreetmap.org/way/1049205425
Ruunarinteet,Finland,Southern Savonia,,operating,yes,no,3,,75,88,163,2,2,europe,,https://www.ruunarinteet.fi/,https://openskimap.org/?obj=f5410267970a86f3408f876a8f8a5b271b43e39f,f5410267970a86f3408f876a8f8a5b271b43e39f,Polygon,61.839441,28.842730,https://www.openstreetmap.org/relation/13892918 https://www.skimap.org/SkiAreas/view/14549
Pine Valley Ski Trails,United States,Minnesota,Cloquet,operating,no,yes,,6,43,361,404,,,north_america,,https://www.cloquetmn.gov/Home/Components/FacilityDirectory/FacilityDirectory/28/230,https://openskimap.org/?obj=f5460538ffae371341fed4dc5e02e26df31da664,f5460538ffae371341fed4dc5e02e26df31da664,Point,46.702764,-92.466196,https://www.openstreetmap.org/relation/18042515
Heiti – Gsteig b. Gstaad,Switzerland,Bern,Gsteig bei Gstaad,operating,yes,no,1,,128,1223,1351,1,1,europe,,,https://openskimap.org/?obj=f54856b67f6e02664f7b96b065a4067f74a2d13e,f54856b67f6e02664f7b96b065a4067f74a2d13e,Polygon,46.379189,7.263898,https://www.openstreetmap.org/way/1227307628
Sonnenbergbahn,Austria,Tyrol,,operating,yes,no,,,,,,,,europe,,https://www.sonnenbergbahn.at,https://openskimap.org/?obj=f5490c49d113012218c0c7c9c574d5741492a959,f5490c49d113012218c0c7c9c574d5741492a959,Polygon,47.097888,11.279356,https://www.openstreetmap.org/way/599422106
Jermuk,Armenia,Vayots' Dzor,,operating,yes,no,2,,331,2102,2433,1,,europe,,,https://openskimap.org/?obj=f5490f86462a65e161cc75ac667b26d1bf2b8465,f5490f86462a65e161cc75ac667b26d1bf2b8465,Point,39.831382,45.673617,https://www.skimap.org/SkiAreas/view/14026
Даван (Davan),Russia,Irkutsk,,,yes,no,,,,,,,,europe,,http://mnogosnega.ru/,https://openskimap.org/?obj=f55c74aeb4472fa1ef354c77f9b26cb4e6ebe256,f55c74aeb4472fa1ef354c77f9b26cb4e6ebe256,Point,55.740765,108.771021,https://www.skimap.org/SkiAreas/view/5846
Stok narciarski w Jacni,Poland,Lubelskie,,operating,yes,no,,,50,259,309,3,3,europe,,,https://openskimap.org/?obj=f55f1f94dac96f47c8d9070cdab86e49f2eddb54,f55f1f94dac96f47c8d9070cdab86e49f2eddb54,Polygon,50.574171,23.183030,https://www.openstreetmap.org/way/294685433 https://www.skimap.org/SkiAreas/view/12561
Cooper Spur Ski Area,United States,Oregon,,operating,yes,no,3,,100,1197,1296,1,,north_america,,https://cooperspur.com/,https://openskimap.org/?obj=f56403c19f2208fb0414dad0b213834972ba4865,f56403c19f2208fb0414dad0b213834972ba4865,Point,45.412500,-121.605400,https://www.skimap.org/SkiAreas/view/272
,United Kingdom,Norfolk,Trowse with Newton,operating,yes,no,,,25,5,30,5,5,europe,,,https://openskimap.org/?obj=f5670dd0-1d03-4fbe-a649-e9db6d106521,f5670dd0-1d03-4fbe-a649-e9db6d106521,Point,52.614394,1.321810,
藏马山滑雪场,China,Shandong,,operating,yes,no,0,,30,82,112,2,2,north_america,,https://www.cangmashan.org/cangmashangjingdian/11_cangmashanhuaxuechang.html,https://openskimap.org/?obj=f5720986ed4fdd37d69a7cd7aaea3e6bbd91aeaf,f5720986ed4fdd37d69a7cd7aaea3e6bbd91aeaf,Polygon,35.799568,119.780441,https://www.openstreetmap.org/way/1355956646 https://www.skimap.org/SkiAreas/view/13816
Galtwiesenlift,Austria,Tyrol,,operating,yes,no,1,,82,1185,1267,2,2,europe,,https://www.galtwiese.at/,https://openskimap.org/?obj=f5751638febf7e22ef329ebd12c61e57002d3c7b,f5751638febf7e22ef329ebd12c61e57002d3c7b,Polygon,47.194158,10.781385,https://www.openstreetmap.org/way/1463727382
,Germany,Baden-Württemberg,"Fluorn-Winzeln;Oberndorf am Neckar",operating,no,yes,,8,34,648,682,,,europe,,,https://openskimap.org/?obj=f575cb8e-ddd4-4c29-9275-bdda14d9d86f,f575cb8e-ddd4-4c29-9275-bdda14d9d86f,Point,48.288844,8.517657,
Nor-Ski Runs Ski Area,United States,Iowa,,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=f58a4faac3409a26d8e1f2dc31bc9263365ef481,f58a4faac3409a26d8e1f2dc31bc9263365ef481,Point,43.316061,-91.820791,https://www.skimap.org/SkiAreas/view/460
,United States,Washington,,operating,no,yes,,2,134,1233,1367,,,north_america,,,https://openskimap.org/?obj=f5952818-148e-4abd-8bd9-f3920341c43b,f5952818-148e-4abd-8bd9-f3920341c43b,Point,48.559164,-120.647243,
Valle del Sol,Spain,Burgos,,operating,no,no,,,355,1496,1851,2,2,europe,,,https://openskimap.org/?obj=f5a0ce2afce613e3986efbc9e3cbd1ebbdc3ff80,f5a0ce2afce613e3986efbc9e3cbd1ebbdc3ff80,Point,42.190666,-3.306889,https://www.openstreetmap.org/relation/3545061
Svatý Petr - Pláň,Czechia,Hradec Králové,,operating,yes,no,11,,498,701,1199,5,2,europe,,,https://openskimap.org/?obj=f5a337e7d6c0c1fbcb7e18fcc9c27da5384917fb,f5a337e7d6c0c1fbcb7e18fcc9c27da5384917fb,Point,50.716203,15.611850,https://www.openstreetmap.org/relation/13943326
Новинки (Novinki),Russia,Nizhny Novgorod,,operating,yes,no,3,,91,72,163,4,3,europe,,https://www.novinki-nn.ru/,https://openskimap.org/?obj=f5a9998a63a65fa9b1c986cd01ff80cbf2d1441c,f5a9998a63a65fa9b1c986cd01ff80cbf2d1441c,Point,56.197074,43.839436,https://www.skimap.org/SkiAreas/view/6116
Camden Snow Bowl,United States,Maine,Camden,operating,yes,no,9,,250,73,323,4,2,north_america,,https://www.camdensnowbowl.com/,https://openskimap.org/?obj=f5bba613e38046504e6504bcf3ae8665093e8721,f5bba613e38046504e6504bcf3ae8665093e8721,Polygon,44.213529,-69.139751,https://www.openstreetmap.org/way/1366642639 https://www.skimap.org/SkiAreas/view/452
Wolfskamer Wintersport,Netherlands,North Holland,Huizen,operating,yes,no,,,15,1,16,7,7,europe,,https://www.wolfskamer.nl/,https://openskimap.org/?obj=f5c439d720957540ca3df6de6dbfb6681553a08d,f5c439d720957540ca3df6de6dbfb6681553a08d,Polygon,52.308310,5.236926,https://www.openstreetmap.org/way/239040825 https://www.skimap.org/SkiAreas/view/14432
Stok Karpatka,Poland,dolnoslaskie,Karpacz,operating,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=f5c71765e253e727c98085f8069580692ababd60,f5c71765e253e727c98085f8069580692ababd60,Polygon,50.780781,15.749520,https://www.openstreetmap.org/way/392212792 https://www.skimap.org/SkiAreas/view/12570 https://www.skimap.org/SkiAreas/view/12655
Hard'Ack Ski Area,United States,Vermont,St. Albans,operating,yes,no,0,,46,189,234,1,1,north_america,,https://stalbansvt.myrec.com/info/activities/program_details.aspx?ProgramID=21613&AdminPreview=1,https://openskimap.org/?obj=f5cf536f71be803eb093732768407a3f708f64fc,f5cf536f71be803eb093732768407a3f708f64fc,Polygon,44.816198,-73.067848,https://www.openstreetmap.org/way/759625771 https://www.skimap.org/SkiAreas/view/12835
,United States,Colorado,,operating,no,yes,,30,80,3229,3309,,,north_america,,,https://openskimap.org/?obj=f5d1fba6-1260-476d-b9c3-c783c8a0c404,f5d1fba6-1260-476d-b9c3-c783c8a0c404,Point,39.046136,-108.043836,
Hochkeil,Austria,Salzburg,Bischofshofen,operating,yes,yes,21,4,1141,606,1747,7,5,europe,,,https://openskimap.org/?obj=f5d90b41611cc3be054334192fd94b69ae2cf280,f5d90b41611cc3be054334192fd94b69ae2cf280,Point,47.407225,13.144963,https://www.openstreetmap.org/relation/16275501
,United States,Colorado,,operating,no,yes,,10,90,2884,2974,,,north_america,,,https://openskimap.org/?obj=f5d923bc-f2aa-4f39-9a4b-7d4cdd648ed8,f5d923bc-f2aa-4f39-9a4b-7d4cdd648ed8,Point,37.838775,-107.882103,
,Ukraine,Ivano-Frankivs'k,,operating,yes,no,0,,38,660,698,1,1,europe,,,https://openskimap.org/?obj=f5d96032-e389-4bb4-ab81-5372933cd2f1,f5d96032-e389-4bb4-ab81-5372933cd2f1,Point,48.430699,24.531353,
Madarao Kogen Sympathique / Sanpa (サンパティックスキー場),Japan,Nagano Prefecture,,abandoned,yes,no,,,,,,,,japan,,,https://openskimap.org/?obj=f5deb90307bd0ad15fa88fdc1c5fad19f55a63e2,f5deb90307bd0ad15fa88fdc1c5fad19f55a63e2,Point,36.852291,138.299718,https://www.skimap.org/SkiAreas/view/1629
Relax Center Plejsy,Slovakia,Kosice,,operating,yes,no,,,,,,,,europe,Q3392268,http://www.plejsy.sk/,https://openskimap.org/?obj=f5e79a73201b27058e2056539d956b4fe3491fd1,f5e79a73201b27058e2056539d956b4fe3491fd1,Polygon,48.896343,20.892276,https://www.openstreetmap.org/way/782052099 https://www.skimap.org/SkiAreas/view/1962
Salla,Finland,Lapland,,,no,no,,,,,,,,europe,,,https://openskimap.org/?obj=f5e83b91662a47be165c9bdc300505a666148f0a,f5e83b91662a47be165c9bdc300505a666148f0a,Point,67.470534,28.829688,https://www.skimap.org/SkiAreas/view/12928
Čertovica,Slovakia,"Banska Bystrica;Zilina",,operating,yes,no,3,,295,1126,1421,3,3,europe,,https://skicertovica.sk/ https://www.certovica.sk/,https://openskimap.org/?obj=f5e99787b95fb54e755a884d6a37fad100e44d72,f5e99787b95fb54e755a884d6a37fad100e44d72,Point,48.903801,19.739338,https://www.openstreetmap.org/relation/14595426 https://www.skimap.org/SkiAreas/view/14259 https://www.skimap.org/SkiAreas/view/16153
Les Fourgs,France,Doubs,Les Fourgs,operating,yes,yes,4,0,99,1095,1194,4,4,europe,Q2409088,https://www.les-fourgs.com,https://openskimap.org/?obj=f5ebf80e070c4341f9dfd2fa87abe51a2959f62f,f5ebf80e070c4341f9dfd2fa87abe51a2959f62f,Polygon,46.832573,6.419506,https://www.openstreetmap.org/way/758347416
Vista Ridge,Canada,Alberta,,operating,yes,yes,6,,133,257,390,5,3,north_america,,https://www.vistaridge.ab.ca/,https://openskimap.org/?obj=f5ef42f6a06107e1c92a7a3b4fc4bb4e45f49113,f5ef42f6a06107e1c92a7a3b4fc4bb4e45f49113,Point,56.664584,-111.135053,https://www.openstreetmap.org/relation/5514730 https://www.skimap.org/SkiAreas/view/2179
Skiland Stará Myjava,Slovakia,Trenciansky kraj,,operating,yes,no,1,,86,465,551,3,3,europe,,https://skiland.sk/,https://openskimap.org/?obj=f5f2848f51bba6baf4dfb620e0c3c724bc65a197,f5f2848f51bba6baf4dfb620e0c3c724bc65a197,Polygon,48.820236,17.603094,https://www.openstreetmap.org/way/1474195469
Nasbinals,France,"Aveyron;Lozère","Nasbinals;Saint-Chely-D'Aubrac",,yes,yes,1,12,60,1259,1319,1,1,europe,,,https://openskimap.org/?obj=f5f4fd4777e95268e71b9a07656f1327621a8389,f5f4fd4777e95268e71b9a07656f1327621a8389,Point,44.650690,3.013275,https://www.skimap.org/SkiAreas/view/968
,Germany,Baden-Württemberg,Albstadt,operating,yes,no,1,,86,709,795,2,2,europe,,,https://openskimap.org/?obj=f5f63c8d-2725-45b6-94cc-ecdf1ea2c5a5,f5f63c8d-2725-45b6-94cc-ecdf1ea2c5a5,Point,48.209175,8.958090,
Zieleniec,Poland,dolnoslaskie,Duszniki-Zdrój,operating,yes,no,,,,,,,,europe,,https://zieleniec.pl/,https://openskimap.org/?obj=f5fa9ca2ab583841a8a8bb64432b364c8c56bb89,f5fa9ca2ab583841a8a8bb64432b364c8c56bb89,Polygon,50.335088,16.387075,https://www.openstreetmap.org/way/463140308 https://www.skimap.org/SkiAreas/view/3060
Le Grand Domaine,France,Savoie,"La Léchère;Les Avanchers-Valmorel;Montgellafrey",operating,yes,no,126,,1297,1219,2516,55,37,europe,,https://www.legranddomaine.fr/,https://openskimap.org/?obj=f5fcc0e543cfb0e4d50280c286081c27d975697f,f5fcc0e543cfb0e4d50280c286081c27d975697f,Point,45.441606,6.410334,https://www.openstreetmap.org/relation/5993118 https://www.skimap.org/SkiAreas/view/793
,United States,Washington,,operating,no,yes,,0,13,960,973,,,north_america,,,https://openskimap.org/?obj=f60a8caf-a530-4741-837b-5b0617a2187e,f60a8caf-a530-4741-837b-5b0617a2187e,Point,47.217678,-121.311462,
Aldrov,Czechia,Liberec,,operating,yes,no,3,,192,577,768,2,1,europe,,https://www.skialdrov.cz/cs/,https://openskimap.org/?obj=f60f5b8f558100a0d93008fd2c696a7ea6cdd3ea,f60f5b8f558100a0d93008fd2c696a7ea6cdd3ea,Point,50.683112,15.523013,https://www.skimap.org/SkiAreas/view/16110
Hidden Valley,United States,Minnesota,Morse,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=f61116b164af9a7f69593d7e8c64855391df43f5,f61116b164af9a7f69593d7e8c64855391df43f5,Point,47.903915,-91.815813,https://www.skimap.org/SkiAreas/view/5025
Harper Mountain,Canada,British Columbia,,operating,yes,yes,12,,402,1082,1483,4,3,north_america,Q14874611,https://www.harpermountain.com/,https://openskimap.org/?obj=f61de7ad3ad942d4aaddafb1b825d0cf5f2572fc,f61de7ad3ad942d4aaddafb1b825d0cf5f2572fc,Polygon,50.722090,-120.133543,https://www.openstreetmap.org/way/476841704 https://www.skimap.org/SkiAreas/view/53
,Germany,Baden-Württemberg,Tengen,operating,no,yes,,9,46,766,813,,,europe,,,https://openskimap.org/?obj=f61e282a-4626-43b9-b259-73618aac7243,f61e282a-4626-43b9-b259-73618aac7243,Point,47.831521,8.636312,
Wildewiese,Germany,North Rhine-Westphalia,Sundern,operating,yes,yes,6,,120,527,646,7,7,europe,,https://www.wildewiese.de/,https://openskimap.org/?obj=f61fb85966c2582e3e1cd46319989daf9cf90ac1,f61fb85966c2582e3e1cd46319989daf9cf90ac1,Point,51.240309,8.000664,https://www.openstreetmap.org/relation/8997564 https://www.skimap.org/SkiAreas/view/17709
Bear Valley Adventure Company,United States,California,Bear Valley,operating,no,yes,,42,239,2069,2308,,,north_america,,,https://openskimap.org/?obj=f6272b0d671f95cf42a64d9ad5fb78906c96ea3c,f6272b0d671f95cf42a64d9ad5fb78906c96ea3c,Point,38.452017,-120.044731,https://www.openstreetmap.org/relation/7025848
Horský resort Buková hora,Czechia,"Olomouc;Pardubice",Štíty,operating,yes,yes,8,76,400,552,952,4,2,europe,,https://www.skibukovka.cz/cz/,https://openskimap.org/?obj=f6331b6b308f763bb3f281fe8ed959a2eb8fda45,f6331b6b308f763bb3f281fe8ed959a2eb8fda45,Point,50.009738,16.708802,https://www.openstreetmap.org/relation/17566026 https://www.skimap.org/SkiAreas/view/14153
Yoshikawa Rokkakuyama (吉川六角山スキー場),Japan,Niigata Prefecture,,abandoned,yes,no,,,,,,,,japan,,https://old-skier.seesaa.net/article/230688308.html,https://openskimap.org/?obj=f6336f5ab6a9f0ef34e4a218229511b95245a541,f6336f5ab6a9f0ef34e4a218229511b95245a541,Point,37.218999,138.407102,https://www.skimap.org/SkiAreas/view/1546
,Sweden,Vasterbotten County,,operating,no,yes,,2,24,66,90,,,europe,,,https://openskimap.org/?obj=f634a6e6-c42e-4a2c-8986-28ebd91fd0a7,f634a6e6-c42e-4a2c-8986-28ebd91fd0a7,Point,64.034380,20.492470,
L'Audibergue,France,Alpes-Maritimes,"Andon;Caille;Escragnolles",operating,yes,yes,17,,357,1275,1632,7,6,europe,,https://www.stations-greolieres-audibergue.com,https://openskimap.org/?obj=f64993b9dea488e1745baf0e341f1b408115143f,f64993b9dea488e1745baf0e341f1b408115143f,Polygon,43.756203,6.776844,https://www.openstreetmap.org/way/549563239 https://www.skimap.org/SkiAreas/view/699
Silvretta Montafon,Austria,Vorarlberg,"Gaschurn;Schruns",operating,yes,yes,101,24,1732,689,2421,37,9,europe,,https://www.silvretta-montafon.at,https://openskimap.org/?obj=f654467c75bb645ac3a8e664b656d00b2e90ef2e,f654467c75bb645ac3a8e664b656d00b2e90ef2e,Polygon,47.040107,9.972230,https://www.openstreetmap.org/way/539421257 https://www.skimap.org/SkiAreas/view/2709
,Sweden,Jamtland,,operating,no,yes,,3,35,315,349,,,europe,,,https://openskimap.org/?obj=f6547bf1-cdce-411f-b799-681cf5d9db95,f6547bf1-cdce-411f-b799-681cf5d9db95,Point,63.462181,14.072528,
"Элита, Elita (Elite)",Russia,Perm,,operating,no,yes,,3,21,161,182,,,europe,,,https://openskimap.org/?obj=f65ad11690515a48d8cd10808703adb9d54558d5,f65ad11690515a48d8cd10808703adb9d54558d5,Polygon,58.102975,56.399746,https://www.openstreetmap.org/way/1014280300
Riverwood Ski Touring,United States,Massachusetts,Winchendon,abandoned,no,yes,,,,,,,,north_america,,,https://openskimap.org/?obj=f65b2bb01b4a20ee4e75da8774dda4ebc7e2dd33,f65b2bb01b4a20ee4e75da8774dda4ebc7e2dd33,Point,42.687115,-72.043958,https://www.skimap.org/SkiAreas/view/17647
,Russia,Novosibirsk,Novolugovoye,operating,yes,no,2,,87,97,183,3,3,europe,,,https://openskimap.org/?obj=f65f60ef-0d3b-4cbe-a3e9-be9c39b7d7fe,f65f60ef-0d3b-4cbe-a3e9-be9c39b7d7fe,Point,54.982863,83.047424,
"風連スキー場, Furen Ski Area",Japan,Hokkaido Prefecture,,operating,yes,no,0,,33,156,189,1,1,japan,,,https://openskimap.org/?obj=f65f65e008a8ba039508c4d58522dcbb19b4ffd5,f65f65e008a8ba039508c4d58522dcbb19b4ffd5,Polygon,44.296584,142.348159,https://www.openstreetmap.org/way/1463888923
,Norway,Innlandet,,operating,no,yes,,0,1,770,772,,,europe,,,https://openskimap.org/?obj=f66501c8-92a2-4e03-a85b-aa9992d636d8,f66501c8-92a2-4e03-a85b-aa9992d636d8,Point,60.957623,9.352985,
Beaulard,Italy,Turin,,abandoned,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=f6688bae4c15808e5d0896c5c00cf182bf5a9102,f6688bae4c15808e5d0896c5c00cf182bf5a9102,Point,45.044070,6.759090,https://www.skimap.org/SkiAreas/view/18236
,Sweden,Vasternorrland,,operating,no,yes,,2,22,53,75,,,europe,,,https://openskimap.org/?obj=f668db9c-1b89-4451-bd9c-d2911f0e4371,f668db9c-1b89-4451-bd9c-d2911f0e4371,Point,62.405974,17.353085,
,Sweden,Scania,,operating,yes,no,1,,118,23,140,3,3,europe,,,https://openskimap.org/?obj=f6720884-c17b-488f-ba99-a631ae804f0d,f6720884-c17b-488f-ba99-a631ae804f0d,Point,56.176535,14.360547,
"Messilän Lumikeskus, Messilä Skicenter",Finland,Paijanne Tavastia,Hollola,operating,yes,no,6,,111,84,195,9,9,europe,,https://messila.fi/,https://openskimap.org/?obj=f684ff043cb71ba453a0e574d395c733cec19d04,f684ff043cb71ba453a0e574d395c733cec19d04,Polygon,61.016359,25.553608,https://www.openstreetmap.org/way/263231398 https://www.skimap.org/SkiAreas/view/14306
Orcières,France,Hautes-Alpes,Orcières,operating,yes,no,,,,,,,,europe,,https://www.orcieres.com/,https://openskimap.org/?obj=f685a9267f57acaa6c93cb5f06ba6a4cb0388b6e,f685a9267f57acaa6c93cb5f06ba6a4cb0388b6e,Point,44.695017,6.320572,https://www.skimap.org/SkiAreas/view/685
,Canada,Manitoba,Dauphin,operating,no,yes,,7,47,389,435,,,north_america,,,https://openskimap.org/?obj=f68e88bc-29f0-4996-b1bf-5deea23728d0,f68e88bc-29f0-4996-b1bf-5deea23728d0,Point,51.004865,-100.063032,
